type,priority,summary
0,1,Let CLASS load the converters from COMPONENT on startup
0,1,support the Ordered Interceptor Strategy configured in spring
0,1,CLASS concurrency issue
1,1,Multicast with pipeline may cause wrong aggregated exchange
0,1,Let custom Processor be managed in JMX when implementing CLASS
0,2,Multiple Endpoints with the Same Port in Restlet Component
0,1,Add VARIABLE to Simple language
0,2,Stepwise change of directory unfit for production ftpftpssftp
1,2,METHOD of COMPONENT does not support the METHOD element
1,2,EXCEPTION occurs without Entity annotation
0,1,Quartz component has minor issues with old versions of Quartz
1,2,CLASS produces EXCEPTION when no CLASS is set in the CLASS
1,1,COMPONENT component silently fails on nick collision
1,1,Hard coded locale in Bindy CLASS
0,2,Add option on FTP component so you can set which path separator char to use eg windows vs unix
1,1,springintegration Should have better configuration validation
1,1,CLASS issue with version numbers which contains non decimal
0,1,Tidying up strategy for managing resources in JMX
0,2,Use CLASS guice bundle
1,1,CLASS should check for if stop DSL has been used
0,1,CLASS should force scheduler in contructor
1,2,COMPONENT is started twice when using COMPONENT
1,2,CLASS has issues with interception http endpoints which has multiple parameters
0,2,CLASS Support for COMPONENT injection and startstop callbacks with Service
1,1,Bindy should support clipping fields if they exceed maximum length allowed when using fixed length
0,2,COMPONENT Consumer does not pass XMPP headers
0,1,CLASS Should throw exception if it has not been created and matches is invoked
0,1,Some of CLASS attributes require Lob annotation
1,2,CLASS broken for pipe delimited files
1,2,EXCEPTION in COMPONENT
0,2,Additional CLASS
1,2,scala xpath not working together with choicewhen
0,2,classpath problem with COMPONENT and provided dependencies
1,2,Aggregation fails to call METHOD for exchanges if the aggregation is after a bean or process
0,1,CLASS Add information to commit how many messages was polled
1,1,NUMBER incorrectly implements timeout semantics NUMBER component
0,1,COMPONENT Improve logic waiting for ReplyTo destination to be computed when doing requestreply
1,2,Aggregator The METHOD option do not aggregate the last incoming exchange
1,2,Detect uncaught exceptions in UoWProcessor to ensure UoW is done even for those uncaught exceptions
0,2,CLASS does a trim on Fixed Length record
0,1,When COMPONENT loads properties COMPONENT should remove spaces trim from the end of the line
0,2,Update archetypes to use new descriptor format
0,1,COMPONENT Should mask password in the endpoint class
0,2,In some places we use CLASS instead of CLASS
1,2,Concurrent writes to the same file has race condition
0,1,JMS spec and JPA spec JARs should not be compile scoped by provided
1,2,FTP rename fails
0,2,CLASS Avoid startedstopping service if already startedstopped
0,1,Include test directories in the archetypes
1,2,COMPONENT doesnot export COMPONENT
1,2,Inconsistent filename value when move attribute is used with File component
0,2,COMPONENT should unbind from SMSC before disconnecting
0,2,Force disable Quartz CLASS
1,2,Mistake in COMPONENT feature
0,1,Upgrade mavenbundleplugin to version VERSION NUMBER
0,1,COMPONENT Add gettersett for endpoints
0,2,Fix the Sonar Blocker Performance Maps and sets of URLs can be performance hogs
1,2,SMSC initiated unbind spawns exponential amounts of reconnect threads
0,1,CLASS Do Not store state to ensure thread safety
1,2,Make CLASS HTTP Header Optional
0,2,Make it easier to derive from the COMPONENT model
0,2,Java DSL Allow load balancer to be used inside CBR
1,1,Endpoints may be shutdown twice as they are tracked in two lists in COMPONENT
0,2,Tidy up AST model to proper support output or not
1,1,METHOD and METHOD do not work together
1,2,EXCEPTION The order they are defined in the CLASS XML should be preserved when you have multiple of the same exception type
0,1,COMPONENT METHOD does not test connection for producers
1,2,Sending to http endpoint may double encoding parameters
0,1,COMPONENT properties component Add support for using jvm systemenv in location
0,1,CLASS Use string types so its much easier to use property placeholders
1,2,JAXB SOURCE FILE broken in VERSION NUMBER
0,1,CLASS should log invalid endpoints at DEBUG level
0,1,Add comments on the COMPONENT class to tell user to start the COMPONENT context manually when the test does not use the CLASS
0,1,Let log log eip and mock producer be async processor
1,2,sftp producer runs in exception METHOD does not contain any path information
0,2,Add an example which use CXF bean binding and the OSGI HTTP Service VARIABLE PAX Web with jetty
0,2,After switching to NUMBER we can get rid of the METHOD METHOD and METHOD statements
1,2,Mail component issue with starttls option
1,2,CLASS drops authentification parameters
0,2,option to force sending original JMS message
1,2,HTTP Producer seems to send an empty body request on redelivery when the original request fails due to a connection timeout
1,2,COMPONENT is not threadsafe
0,2,Try to SOURCE FILE file when rename fails
0,2,SOURCE FILE the aws component
1,2,Web Console EXCEPTION when browsing routes with no description
1,1,maven eclipse goal failure
0,1,The COMPONENT component does not support a custom CLASS or Extension as described on VARIABLE
1,2,CLASS not reset when new bean looked up
0,1,Allow cometd component to send message headers with the message
1,2,COMPONENT default cache level should be VARIABLE when transaction is enabled
1,2,CLASS sends incorrect VARIABLE parameter
1,2,OSGi No possibility to enable ehcache clustering as CONFIGURATION FILE is ignored and there is no possibility to set METHOD described COMPONENT docs
0,1,COMPONENT Should use COMPONENT style constant keys
1,1,COMPONENT Cannot browse endpoints if messages was consumed from jms queue
1,1,COMPONENT Should stop and clean session so hotdeploy works
0,1,Avoiding to process the bean which value is null in COMPONENT
0,1,COMPONENT exception message COMPONENT not specified in the message header COMPONENT
0,2,Prevent CLASS exception when closing out an email exchange
1,2,Consumer URI parameters ignored after Route Restart
1,2,CLASS may start failing to convert a CLASS to a Node
1,2,CLASS count is not working with MySQL VERSION NUMBER
1,1,CLASS fails for folders CONFIGURATION FILE spaces
0,1,Sending a message to log endpoint should not convert payload to CLASS
1,1,Route cannot be started within webconsole if METHOD is set in COMPONENT
0,1,Script arguments
0,2,COMPONENT Add support for multiple parameters
1,2,Dumping route to XML created by Java DSL using an expression may not output the actual used expression
0,2,Add send body operations to managed COMPONENT so you can pass in headers as well
1,2,SpringWS producer does not propagate headers
0,2,Updated Hazelcast to version VERSION NUMBER
0,2,Java DSL New means to explicitly end trycatch blocks
1,2,COMPONENT FTP component fails to process multiple files at once from a specified folder
0,2,METHOD requires class instead of interface in the METHOD attribute
0,1,Replace the CLASS Class
1,1,EXCEPTION at COMPONENT
1,2,Issue using METHOD with the xml dsl
0,1,Loop EIP Add SOURCE FILE option to let it start next loop with a SOURCE FILE of the original exchange
1,2,CLASS unable to find the METHOD processor
1,2,VARIABLE dependency in COMPONENT
1,2,METHOD does not work when is invoked for the second time in the COMPONENT flow
1,2,Test failures in COMPONENT on windows as Streams are not closed correctly
0,2,Create COMPONENT component to support Quartz VERSION NUMBER
1,2,CLASS METHOD does not get loaded on bootrapping therefore files are processed again
0,1,XML DSL having attributes that is a Class type should be a String type instead and use CLASS to lookup the class
0,1,In METHOD METHOD METHOD the VARIABLE details should be available as well in case an exception was thrown
1,2,Error using multiple error handlers and EXCEPTION EXCEPTION CLASS has not been started
0,2,Refactorings in COMPONENT
0,2,CLASS should check if there is an EXCEPTION connected to the exchange and throw that one if it exists so that the default Errorhandling in springws can take place
0,2,COMPONENT JDBC aggregation repository Should use CLASS from COMPONENT to load classes
0,1,JMX API to createdelete endpoint
0,1,Improve CONFIGURATION FILE for COMPONENT use mavenjibxplugin
1,1,CLASS can deadlock
0,1,CLASS checks only one header
1,2,CLASS example have some issues when it is deployed into osgi container like CLASS
1,1,Label of SOURCE FILE and SOURCE FILE processors do not appear in trace output
0,1,Add METHOD to CLASS
1,1,Groovy language EXCEPTION in OSGi environment
1,2,Nullpointer in COMPONENT when body is null
1,1,Using METHOD NUMBER times or more in Java DSL with a context scoped EXCEPTION causing the NUMBER advised route to not work as expected
0,1,A name should be specified in the karaf featuresfile
0,2,Add Lazy Connection to XMPP
0,2,Added wrap method for template consumer and context in COMPONENT
0,2,avoid runtime package scanning to discover CLASS
0,1,When performing lookup in registry and having expected type as parameter then report better failure if EXCEPTION
1,2,Archetypes fail to build in offline mode
1,1,CLASS does not work correctly for CLASS
