type,priority,summary
0,1,loop eip add source file option to let start next loop source file original exchange
1,2,class unable to find method processor
1,2,variable dependency in component
1,2,method do not work be invoke second time in component flow
1,2,test failure in component on window stream be not close correctly
0,2,create component component to support quartz version number
1,2,class method do not get load on bootrappe therefore file be process again
0,1,xml dsl have attribute be class type be string type instead use class to lookup class
0,1,in method method method variable detail be available well in case exception be throw
1,2,error use multiple error handler exception exception class have not be start
0,2,refactoring in component
0,2,class check if be exception connect to exchange throw one if exist default errorhandling in springws can take place
0,2,component jdbc aggregation repository use class component to load class
0,1,jmx api to createdelete endpoint
0,1,improve configuration file component use mavenjibxplugin
1,1,class can deadlock
0,1,class check only one header
1,2,class example have issue be deploy osgi container like class
1,1,label source file source file processor do not appear in trace output
0,1,add method to class
1,1,groovy language exception in osgi environment
1,2,nullpointer in component body be null
1,1,use method number time more in java dsl context scope exception cause number advise route to not work expect
0,1,name be specify in karaf featuresfile
0,2,add lazy connection to xmpp
0,2,add wrap method template consumer context in component
0,2,avoid runtime package scanning to discover class
0,1,perform lookup in registry have expect type parameter report well failure if exception
1,2,archetype fail to build in offline mode
1,1,class do not work correctly class
1,1,component use method option use separator option to allow control path separator in generate file name
1,2,miss setter constructorargument method in class
