type,priority,summary
1,2,Properties component - Cached locations may add duplicates
1,2,The routeContext stack of DefaultUnitOfWork should be thread safe
0,1,Camel-AWS: Add support for adding CacheControl and ContentDisposition metadata support when uploading file
1,2,Connection to sftp server occasionally don't want to come back
0,2,camel-jdbc should provide a option not set the autoCommit flag
1,1,MDCUnitOfWork behaviour incorrect with nested routes
0,1,Camel archetypes and examples should enable JMX for ActiveMQ
1,1,dump as xml fails if message body is already xml
1,2,camel-aws won't build offline
1,2,@Bean method name is ignored
1,2,Camel CXF Endpoint creates incomplete WSDL
0,2,Add errorHandler option for DMLC to camel-jms
1,1,xslt component - Cannot load xslt file from file system
1,1,Camel Bindy Parser One to Many KvP Unmarshall Issue
1,1,Example feature: wrong spring version
1,2,Wrong exception uri when an HTTP error code is returned
0,1,Validator component - Should be able to validate from a File payload
0,1,Add String->TimeZone converter so that time zone can be specified for camel-quartz
0,2,Impossible to use placeholders in endpointName and serviceName attributes of cxf:cxfEndpoint
1,1,Ftp consumer using done file should cater for if stepwise has been enabled  and thus the done file path is to be calculated differently
0,1,Using transacted in Java DSL without Spring XML setting up TX manager should report better error when not able to find a TX manager in the registry
0,1,faster way of testing for file existence
0,2,Move org.apache.camel.Main to org.apache.camel.main.Main
0,2,Refactoring of management code to remove cycles and clearly separate between API and impl
0,1,Camel test - Debugger should be explicit enabled if end user want to leverage it
1,2,Bug in parsing of JPA uri
1,1,Freemarker - Loading template from file system fails
1,1,Camel-netty option 'encoder' and 'decoder' does not work
1,2,It's hardly possible to use all expression of the Simple language to create file names in the file component
0,2,The debugger doesn't work in the CamelSpringTestSupport with route defined in XML
0,2,add support to set the cipher used for SFTP
1,2,Exeptions cannot be propagated to the parent route when using LogEIP
0,2,Fix OSGi-exports of camel-soap
0,1,The URI of the ServletEndpoint exposed to the JMX is not accurate
0,2,CamelLogger should not be a Processor and a log class at the same time and it should not have ServiceSupport
0,2,camel-hazelcast should allow the user to provide an existing instance to the component
1,1,Error in camel-restlet feature definition
0,1,camel-csv - Make it consistent what unmarshal returns as object  so its the same for 1 or more rows
1,2,Wrong slash in FTP component for doneFile
1,1,camel-bindy - Marshaling using CSV will insert wrong char separator if using an escaped separator char such as a pipe
1,2,NullPointerException when unmarshalling using serialization data format
0,2,Resolve cycle between language.simple and language.simple.ast
1,2,Unable to use cxf:binding configuration for the endpoint
1,2,file: consumer does not create directory
1,2,Because local PrintService objects on Windows have a name which is not their UNC path  the PrinterProducer can never find them.
1,2,Exceptions are not propagated to the parent route when endpoint cannot be resolved in the RoutingSlip EIP
0,2,Be able to check classtype through simple language
0,2,Add a Tracer that uses JMX Notifications and provides full details of Camel Messages
1,2,Recipient List cannot vary destination by changing property in an expression
0,1,The SFTP component: the keyboard-interactive auth method support
0,1,Spring-WS should populate Camel Header with the SOAP Header
1,2,Unable to convert jms textmessage to bytemessage
1,2,Can't find splitter bean in registry using multiple camel contexts with 'vm' endpoint
0,2,NotifyBuilder wereSentTo condition fires too eagerly
0,2,Support nested directories with multiple segment files in the HDFS endpoint consumer
1,1,NettyProducer creating new connection on every message
1,2,Need to specify the sl4j-api version in the camel maven archetypes
1,2,camel-file component does not close a file when it's used with camel-xslt
1,2,SLF4JLog does not work with JdbcDriver for Quickfix/J
1,2,Add option on XSLT to allow StAX
1,1,XQuery component does not work with StAXSource out of the box
1,2,XPath will lock File input in case of an exception during xpath evaluation
0,2,Add default for transactionName in camel-jms
0,2,Improve URISupport.sanitizeUri and apply it in additional places
0,2,Add support for PGP data format in Java and XML DSLs
1,1,Stop or shutdown a route with a custom timeout value  will still log using the default timeout in the logs
0,1,Do not print javax.jms.Message in toString in camel-jms
1,2,Simple expression does not find method toString()
1,2,NPE from DefaultCxfBinding when  is null
1,2,NPE when using SEDA route and attaching an extra consumer
1,2,Bindy does not support quoted value with separator char in CSV datasource
1,1,Bindy - CSV format - Should be able to marshal with quotes
0,2,Add option to override XSLT stylesheet used via header
0,1,Text improvements to camel-example-cxf-proxy.
1,1,When a route is removed from camel  LifecycleStrategy is called twice
1,1,Scala DSL does not support defining route-scoped error handlers
0,2,file endpoint to raise a warning msgs if unable to auto-create the starting directory
0,2,Change cometd SslSocketConnetor to use SslSelectChannelConnector
1,1,Tokenize pair - evaluated as predicate should close input stream
0,1,Unable to set logName on DefaultErrorHandler as well as executorService on LoggingErrorHandler
0,1,Avoid explicit cast while using the CamelContext.getEndpoint() or ApplicationContext.getBean() API and better rely on the overloaded counterpart of them taking a class type as the second argument (implicit cast)
1,1,Extra request parameters sent by the camel-http4 component
1,1,camel-quartz - Using underscore in group name does not work
0,1,Make Ant path matching in file / FTP component easier to use
1,2,camel-aws can allow SNAPSHOT transitive dependencies
0,2,Improve Camel aws-sdb component
1,2,After restarting route a camel-quartz component fires right away (and it shouldn't)
0,2,camel-jms - Include details about correlation id in exchange timeout exception if a reply message did not come back
0,2,Add replyTo option to camel mail component
0,2,interceptSendToEndpoint with predicate and skip
1,2,camel-eventadmin do not work
0,1,Log EIP - Check if it should log first before evaluating exchange
0,1,Tech edits of JavaDoc and other code comments -- lets -> (let's  allow  {})
0,2,Ability to specify the cache level on JMS reply to queue
1,2,Remove ProducerCache from CamelContext service list when shutting down a route
0,2,camel-mina - Make it easier to use a custom thread pool for the consumer
1,2,BAM - database constraint violation when restaring application
1,2,xpath expression with $header with saxon may throw exception if header did not exist
0,1,add feature for camel-context component
1,2,Timed out Exchanges should be removed from seda queues
1,1,CamelContext autoStartup=false and starting context programmatically doesnt work
1,2,Parameter binding not working with BeanExpression
0,1,SedaConsumer - Should not poll if CamelContext is starting
1,2,camel-blueprint - Using namespaces with xpath does not work as the namesapces is not parsed and injected into the camel model
0,1,Testing headers in multiple messages
1,2,ManagedBrowsableEndpoint are broken
1,2,exchange.getIn().getBody(.class) throws an exception for Jaxb model objects
1,2,Camel 2.9.0 incapable of working with % in endpoint URIs
0,1,antInclude support for case insensitive patterns
1,2,Cannot use xquery predicate in filter after an xpath splitter.
1,2,Problem Removing Endpoints
1,2,Spring security example does not work
1,1,ManagedPerformanceCounterMBean should extend ManagedCounterMBean
1,2,BindyDataFormat should not use the default encoding
0,1,Add session information from cometd to camel message headers
0,1,UnsupportedOperationException thrown if @Consume method is not public
1,2,DigitalSignatureEndpoint not clearing headers after verify
1,2,Error handler not called when recipient list has non existing endpoint
1,2,Camel simple language wrong working with real number
1,1,simple without embedded text results in an NPE
0,2,Support unmarshall of CSV files that does not contain all fields described in the annotated POJO.
1,2,Streaming splitter ignores exception handling
1,2,CxfProducer should release the CXF when the Producer is stopped.
1,2,Camel route with bean element sends on startup invalid message to target route that is represented by a proxy who exposes route
1,1,Memory leak in SedaComponent if adding and removing a lot of seda endpoints with different queue names
1,1,Memory leak in TimerListener if JMX enabled
0,2,DefaultUnitOfWork should copy headers from the original message if it's a JmsMessage
0,2,Offer a way to not set a transaction manager in camel-jms
1,2,Bug: Unique Endpoints Leaking in DefaultInflightRepository
